question,answer
"['안녕하세요.', '노트북 서브 모니터 사용을 위해디스플레이 설정 복제로 설정했습니다.', '그렇게 하니서브 모니터의 화면이 뿌옇게 보여서 워드 피피티 모두 눈이 아픕니다..', '선명도 조절을 하고 싶은데모니터 자체 설정에서도 조작이 안되네요', '설정 방법이 있을까요?', '고수님들 도와주십쇼 !!', '노트북 모델명 15Z970GPB5ML모니터 모델명 24MK430H모니터 자체화면']","['아래의 방법으로 진행해 보시기 바랍니다.', '1. 노트북과 모니터 연결된 케이블 양쪽에서 분리 후 재연결2. 모니터 설정 일반 설정 초기화로 모니터 모든 설정을 초기화3. 노트북 바탕화면 우 클릭하여 디스플레이 설정 2번 모니터24M430H 해상도 권장인지19201080 확인4. 고급 디스플레이 설정 어댑터 속성 표시 모니터 화면 재생 빈도 60HZ 인지 확인 부탁드립니다.']"
['티비 전원을 껐을 때 갤러리모드가 실행되게 설정하는 방법이 궁금합니다.'],"['전원이 꺼져있는 상태에서는 갤러리 이미지를 띄울 수 없습니다.', '전원이 켜져있는 상태에서 홈 갤러리 항목에서 원하는 테마를 선택 후 감상해주세요.']"
['어느날 이 아이콘이 떴는데설명서가 사라져서 이 아이콘이 무엇을 뜻하는지 모르겠네요'],['첨부해주신 사진의 해당 표시 부분은 제품 좌우 바람 조절 기능이며아래 URL을 통해 상세 내용을 참고해 주세요.']
"['기모바지나 후드티 또는 트레이닝 바지 조금 두꺼운것 넣고 드럼세탁기 탈수하면 처음에 탈수 속도 올리기 시작할때 드럼통이 휘청휘청하며 쉭쉭 소리와 부닥치는 소리 나잖아요.', '그리고 탈수 중에도 진동과 소음이 느껴지잖아요.', '이건 어쩔 수 없는 것인가요?', '확실히 옷 종류에 따라 다른것 같은데 물을 좀 빼서 펼쳐서 넣어 탈수를 해도 진동과 소음은 마찬가지인것 같은데 키로수에 상관없이 원래 그런것인가요?', '가로로 펼치지 말고 차라리 세로로 넣는게 좋을까요?', '다른 빨래와 같이 탈수할때는 다른 빨래는 위아래 넣고 기모나 후드는 가운데 껴서 넣으면 그나마 양호한것 같은데...', '탈수 처음 돌때 쉭쉭 부닥치는 소리와 중간에 진동 소음 나는채로 계속 써도 세탁기엔 지장 없는 것이죠?', 'LG 15KG 드럼세탁기 입니다.']","['탈수는 세탁통드럼을 빠르게 돌려 물기를 빼는 과정으로 탈수가 시작되면 먼저 세탁통이 천천히 돌면서 빨랫감이 고루 퍼져 있는지 확인합니다.', '그런데 이때 부피가 크고 무거운 세탁물은 세탁통의 무게 중심을 한쪽으로 치우치게 하기 때문에세탁통이 균형을 잡지 못하고 부딪히는 듯한 소리가 발생될 수 있습니다.', '이때는 세탁기를 멈추고 세탁통 안의 세탁물을 골고루 펼쳐지도록 정리 후 세탁물에 맞는 탈수 세기를 선택해 사용해 보시기 바랍니다.', '탈수할 때 소리가 나요']"
"['노트북 전원은 들어오나 화면이 켜지지 않는 문제가 발생해 지식인에 질문 남깁니다.', '서치해 본 결과 몇 가지 방법을 찾을 수 있었고 실행해 본 방법은 다음과 같습니다.', '메모리 카드 접촉면 지우개로 지우고 다시 꽂기 구석구석 먼지 제거 전원 킨 후 해상도 높이기..', '무엇을 하든 화면 켜기는 실패로 돌아갔고요.', '사실 노트북 부품을 건들이고 싶어도 전문 지식이 없어 어떤 것이 모니터 선인지..', '알 길이 없네요.', '결론적으로 말씀드리자면 부품의 각 명칭을 알고 싶고 또 아직 시도하지 않은 방법 중 문제 해결에 도움이 될 만한 방법을 알고 싶습니다.', 'AS 센터는 가격 문제로 현재 생각하고 있지 않습니다.', '문제 해결에 결정적인 도움을 주신 분께는 반드시 몇천 원 상당의 네이버 페이를 지급해 드리려고 생각 중입니다.', '답변 부탁드립니다!']","['어댑터를 분리하고 전원 버튼을 10초 이상 눌러 전원을 완전히 끈 후전원 버튼을 다시 눌러 화면이 켜지지 않으면 엔지니어 점검이 필요합니다.제품을 직접 분해수리하는 기술적인 부분은 제품 품질 및 안전과연계된 부분으로 안내드리기 어려운 점 양해 부탁드립니다.', '제품 수리는 전문 엔지니어를 통해 도움받아 보시길 권장하며서비스 예약 후 방문해 주시면 엔지니어가 점검 후 자세한 안내 및 조치 도와드리겠습니다.']"
"['모델은 LG 55EC9300입니다..', '디즈니 플러스 안되는 기종인가요??']","['WEBOS 2.0 이하 모델 및 2016년 이전 구입한 제품에서는DISNEY 앱을 지원하지 않는 것으로 확인됩니다.', '문의해주신 모델은 2015년 제품으로안타깝게도 이용이 어려운 점 양해 부탁드립니다.']"
['엘지 올레드티비 OLED55C9CNA제품 벽걸이 브라켓어떤 제품 써야하나요 ?'],[]
"['A9S 무선청소기 모터쪽 바람 나오는데서 세척을 잘못 했는지냄새가 나는데 분리하는 방법이 있나요??', '아니면 대신 해주는 업체가 있나요']","['배기필터에서 냄새가 난다면 아래 그림과 같이 배기 필터와 프리 필터를 빼내 흐르는 물에 씻고 그늘에서 24시간 이상 물기를 완전히 말려 사용해 주시기 바랍니다.', '또한 청소기 본체에서 흡입구와 파이프를 분리하여 먼지통 내부의 큰 먼지 분리 장치도물로 씻고 그늘에서 완전히 말려서 사용해 주시기 바랍니다.']"
"['이번에 새로 일하게 된 곳에 시스템 에어컨이 있는데 예전 가게에서 그대로 받아온거라 따로 리모컨이 없었나봐요.', '벽에 컨트롤러가 붙어있긴 한데 하필 수납렉이 있어서 화면이 제대로 안 보여서 사용이 불가능합니다.', '퇴근할 때 난방을 끄고 가면 다음날에 너무 추워서 예약을 걸어두려고 하는데 어떤 리모컨 모델을 사면 될까요?']","['첨부해주신 사진으로는 사용 제품의 모델명이 확인되지 않아안내를 드리기에 어려움이 있습니다.', '필터 커버를 열어 내부 라벨에 있는 모델명 확인이 가능합니다.', '다만 2010년 이후 설치한 제품 중 난방 겸용 일반 제품은리모컨 상품번호 AKB74995508로 구입 및 이용이 가능하며난방 겸용 양방향 리모컨은 상품번호 AKB74995508 이용이 가능합니다.', '아래 URL을 통해 상세 내용을 참고해 주세요.']"
"['안녕하세요', '제가 LG드럼세탁기 사용중 인데 섬유유연제 향이 안나요', '빨래', '를 하면 원래는 향이 났는데 향만 났지 진동은 하지 않았구요', '지금은 거의 향이 안나요', '뭐가 문제 인건지 섬유유연제는 다우니 사용 하고 있는데 제 친구도 다우니 쓰는데 걔네집 가면 다우니 향 진동을 하고 옷에도 그냥 나고 지나가도 나고 며칠 냅둬도 나고 그러는데 저도 똑같은 다우니 사용중 인데 왜 향이 나질 않을까요', '정말 답답하네요', '빨래 고수님들 제발 알려주세요', '저도 집안에 다우니 향 가득하게 나고 옷에도 아주 진동을 하면 좋겠어요', '그리고 심지어 다른 친구는 다우니 안써도 섬유유연제 향 진하게 엄청 나고 그 비법이 궁금합니다', '제발 알려주세요', '세탁기 고무패킹 청소법통 세척법섬유유연제 넣는 입구 청소법 등등 아시는 꿀팁 알려주시면 감사하겠습니다!', '제가 지식인 보니까 아래 쓰여 있는 글들 을 너무 많이 봐서요..', '부탁 드립니다', '섬유유연제 추천 안해주시면 감사하겠습니다.', '세탁기 바꿔라 이런말도 삼가 해주시면 감사하겠습니다.']","['섬유유연제는 세탁 전 섬유유연제 칸에 투입해 주시면 최종 헹굼', '시 자동으로 투입되나 아래와 같은 경우 조기 투입되는 현상이 발생할 수 있으니 주의가 필요합니다.', '1. 급수가 되는 도중에 세제통을 열 경우2. 기준선MAX을 초과하여 유연제를 투입할 경우3. 세제통을 강하게 닫아 섬유 유연제가 출렁거리며 넘치는 경우 4. 수압이 너무 강할 경우급수되는 도중에 세제통을 열게 되면 급수되는 물이 섬유유연제 칸으로', '떨어져 섬유유연제가 조기 투입될 수 있습니다.', '또한 세제통 안의 섬유유연제 기준선MAX 위로 넘치게 넣으면 섬유 유연제가 출렁거리며 세탁 시 투입될 수 있기에 섬유유연제 사용량을 참고해 적정량을 넣어 주시고 넘치지 않도록 세제통을 천천히 닫아주시기 바랍니다.', '수압이 너무 강한 경우에는 급수 시 물이 튀어 섬유유연제가 빨리 투입될 수 있으니수압이 세다면 급수 호스와 연결된 수도꼭지를 약간 잠궈서 물의 수압을 약하게 만든 후사용해 보시기 바랍니다.', '이 밖에도 고농축 섬유유연제 또는 점성이 높은 섬유 유연제는 제대로 투입되지 않을 수 있기에 세탁통에 쉽게 들어갈 수 있도록 물에 희석하여 사용해 주시길 권장하고 있습니다.']"
"['TP9 사용합니다.', '한쪽이 안들리는 경우가 하루에도 여러번씩발생합니다.', '그때마다 연결해제하고 케이스에넣고 기다렸다가 다시 연결할 수도 없고.분명 귀에 꽂을때 소리나 소리테스트하면그때는 정상적인데 동영상이나 음악같은거틀면 한쪽은 안들림.', '유튜브 동영상 재생버튼 누르면 1초후에자동으로 동영상을 정지시킴...이때도 한쪽만들림이게 문제가 제일큼왜 지멋대로 영상을 정지시킴?아니 왜 하루에도 수십번 한쪽만 들리냐고답답하네....', '비싸기는 드럽게 비싼데중국제 블루투스 이어폰보다 구려....']",['문의 내용에 대해 LG전자 홈페이지 게시판으로 글을 남겨주시면 상세한 안내 및 최대한 도움 드리고자 합니다.']
"['현재 LG모니터 34GP950G그래픽카드 RTX3060 TICPU I5 8600K 사용중에 있습니다.', '화면이 약간 누런게 신경이 쓰이던 와중에컴퓨터가 그래픽카드를 인식하지 못하여 내장그래픽으로 연결이 됐는데 누런 화면이 하나도 없었던 것입니다.', '현재 그래픽카드로 연결이 되면 화면이 굉장히 누렇게 되는데 이게 그래픽 카드가 불량인건가요?']","['모니터에서 조이스틱 버튼을 눌러 메뉴 일반 설정 초기 설정 예 선택으로', '모니터의 모든 항목을 처음 모니터 구매했을 당시의 일반 설정 상태로 복귀하고메뉴 게임 모드 읽기 모드가 꺼짐', '설정인지 확인 후 그래픽 카드에 연결하여 확인 부탁드립니다.', '위와 같이 조치한 후에도 그래픽 카드에 연결 시 동일하고해당 그래픽 카드에 다른 모니터를 연결하여 다른 모니터에서도 누런 화면이 나온다면 그래픽 카드 문제로 예상됩니다.']"
"['음성인식 버튼 만지고나서부터 계속 이 모양인데 왜이러는걸까요', 'LG 올레드']",['해당 증상의 경우 제품의 정보와 연결 등 사용 환경 확인이 필요합니다.']
"['LG 퓨리케어 공기청정기는 공기청정기 주위의 공기를 냉각시키는 기능 즉 에어컨 같은기능을 하던데요.', '다른 일반가습기도 그런 기능을 하나요?', '아니면 그런 기능을 하는 가습기의 명칭이 따로있는건가요?']",['가습기 제품의 경우 수증기를 통해 건조한 실내 공간의 습도를 조절하는 제품으로 제품 주위의 냉각 기능 및 명칭은 별도 없습니다.']
"['겨울철이라 세탁기가 자주 얼긴 하는데 물이 나오길래 어제 돌렸습니다.', '수도꼭지에서 물이 계속 나오는 소리가 들리고 세탁기는 정상작동하는거 같은데 뒤쪽에 보니까 물이 이렇게 새고 있네요', '기존에는 세탁조에 물만 받으면 물이 그만 나왔는데 어제는 돌리는 내내 물이 유입되는 소리가 들리네요', 'AS 불러야 하나요?']","['겨울철 날씨가 추워지면 세탁기 급수 호스나 내부에 남아 있던 잔수가 얼어 세탁기가 일시적으로오동작이 발생할 수 있습니다.', '수도꼭지와 연결된 급수호스부에서 물이 샌다면 수도꼭지를 잠근 뒤 급수 호스를 분리 50C 이하의따뜻한 물에 담궈 녹여 보시기 바랍니다.', '모두 녹으면 급수 호스를 세탁기에 다시 연결하여 물이 새는지 확인 해 보시기 바랍니다.', '세탁기 동결 자가 조치 방법에 대해 아래 LG전자 제품문제해결에서 보다 자세히 안내되어 있으니 참고 부탁드리며..']"
"['LG 노트북 사용중인데요충전중에도 충전불이 깜빡깜빡 하더니 노트북이 꺼지구요', '전원켜서 배터리 확인하면 80 정도 있음', '충전기를 꼽아도 충전 불이 안들어와서 선을 이리저리 꺾어서 겨우 충전자리 찾아야해요', '충전기 문제인줄알고 새로 샀는데도 안됨1. 노트북이 왜이럴까요...', '2. 오래된 기종인데 서비스센터에 가도 수리될까요', '3. 수리비용은 얼마쯤 나올까요']","['층전 중에도 꺼진다면 엔지니어 점검이 필요해 보입니다.', '1. 발생 원인 배터리 및 어댑터 노트북 문제 인지 여부 확인 및 조치는 엔지니어가 제품을 점검 후 자세한 안내 및 조치 도와드리겠습니다.', '2. 오래된 제품이어도 센터 방문하시면 엔지니어가 제품 점검 후 부품 유무 등 확인하여 수리 가능한지 안내드리고 있습니다.', '3. 수리비는 모델에 따른 부품 수리 범위 수리 난이도 등 종합적인 요소를 고려하여 책정되는 부분으로 엔지니어가 제품 상태를 확인 후 안내 가능한 점 양해 부탁드립니다.', '번거로우시겠지만 노트북과 어댑터 지참하시고 가까운 서비스 센터 방문하시어전문 엔지니어를 통해 점검 및 정확한 상담 나눠 보시기 바랍니다.']"
"['65인찌 LG OLED TV C1이랑 G1 둘중 고민입니다.', 'G1이 100정도 더 비싼데여LG가서 물어보니 화질은 똑같다는데 음질이 조금 좋다는데100이나 차이가 난다고 해서 구매혼란옵니다.', 'C1 이랑 G1 차이점 부탁드립니다.', 'G1이 확실히 더 좋은건 알겠는데 뭐가 어떻게 더 좋은지 구체적으로 부탁해요']","['제품 차이점의 경우 C1 이후 표기되는 영문 및 정확한 모델명 확인이 필요합니다.', 'G1KNA 모델은 다이렉트 음성인식 기능이 내장되어 리모컨에 음성 기능을 사용하지 않아도 TV 본체에서 음성인식 기능을 이용할 수 있으며C1은 리모컨에 마이크 버튼을 눌러 제어해야 합니다.', 'C1 모델과 G1 모델의 경우 인공지능 프로세서는 알파 9으로 동일하지만G1모델의 경우 EVO 제품군으로 나뉩니다.', 'EVO 2021년부터 올레드 소자 성능을 업그레이드 한 차세대 올레드 패널이 도입 모델명 G1정교한 파장의 빛을 내면서 기존 대비 더욱 섬세한 화질 압도적 명암비 블랙 표현 넓은 시야각을 표현하고 밝은 화면을 보여주는 특징이 있습니다.', '하여 화질적인 부분에서는 G1모델을 우위라고 볼 수 있습니다.', '이외 음성 출력의 스펙적인 부분 또한 모델명 확인 후 안내가 가능합니다.']"
"['올레티비 리모컨이 아닌 티비 자체 리모컨으로도 올레티비 조작이 다됩니다', '근데 올레티비 리모컨으로 전원을 끄면 티비도꺼지고 기가지니 셋톱박스도 꺼지는데 티비리모컨으 끄면 티비만 꺼지고 셋톱박스는 못끄던데 할 수 있는 방법이 있을까요?']",['해당 증상의 경우 HDMI CEC 기능을 TV와 셋탑에 각각 설정이 가능한지 확인이 필요해 보입니다.']
"['LG TV 55UN7000PUB 모델인데 매직 리모컨 MR20GA모델 호환 안되나요??', '통합리모컨이라도 되는 모델이 없나요??']",['해당 모델의 경우 매직 리모컨이 호환되지 않는 것으로 확인됩니다.']
"['어찌된 영문인지 갑자기 TV모니터로 쓰고있는 모니터가 소리랑 화면은 이상없이 출력이되는데 모니터안에서 소리만 울림통처럼 조그맣게 울리는현상입니다.', '소리설정 볼륨설정 다확인하고 잭도 확인 컴퓨터 재부팅등 여러가지 확인해봤는데해답을 찾기힘드네여..', '모니터 안에서 들리긴하는데 소리가 모니터안에서 소리가 울립니다..', '처음겪는상황이라 어떻게 해야할지 도움요청드립니다.']",['해당 증상의 경우 제품의 정보와 연결 등 사용 환경 확인이 필요합니다.']
"['LG 그램 2016년?에 사서 5년정도 되었는데요...', '어제 갑자기 화면처럼 되더니 계속 저 상태인데..', '수리비용이 많이 들까요...']","['첨부해 주신 사진 확인 시 그래픽 드라이버 제거 후 재설치가 필요해 보입니다.', '1. 시작 버튼에서 마우스 우 클릭장치 관리자 클릭 디스플레이 어댑터 더블 클릭 INTEL 항목 마우스 우 클릭하여 디바이스 제거 팝업창에서 이 장치의 소프트웨어를 삭제합니다', '체크 박스란이 있다면 체크하고 제거입니다.', '2. 재부팅하여 처음 구매할 당시 WINDOWS가 포함된 제품은 LG UPDATE CENTER를 WINDOWS가 포함되지 않은 제품은 LG DNA CENTER PLUS 프로그램을 실행하여 삭제된 그래픽 드라이버를 설치한 후 디스플레이 설정에서 권장 해상도로 설정 후 확인해 보시기 바랍니다.', '위와 같이 조치한 후에도 동일하다면 엔지니어 점검이 필요한 부분으로 서비스 예약 후 방문해 주시면 엔지니어가 점검 후 자세한 안내 및 조치 도와드리겠습니다.', '수리비는 모델에 따른 부품 수리 범위 수리 난이도 등 종합적인 요소를 고려하여 책정되는 부분으로 엔지니어가 제품 상태를 확인 후 안내 드리겠습니다.']"
"['제품명은 82UP8770PUA구요', '스펙상은 트루모션240HZ지원하나 실스펙은 120HZ라곳납니다.', '제가알기론보통HDMI 1포트가 디스플레이의 최대스펙을뽑는 포트로알고있었는데뒤에포트를보니 3 번4번포트에만 4K 120HZ라고 적혀있습니다.', '왠지 여기에만 꼽아야 저렇게 작동되는게 아닌가싶구요', '해상도와 HDR 및 돌비 애트모스 적용은 모든포트에 동일합니다.', '혹시몰라서 현재는 4포트에 물려사용중에 있습니다.', '제가아는지식이 맞는지 궁금하여 작성합니다.', '감사합니다.']",['해당 제품의 경우 HDMI12 단자 HDMI2.0HDMI34 단자 HDMI2.1 지원하는 것으로 확인됩니다.']
['직구TV는 넷플릭스랑 다즈니플러스 정도만 OTT 이용 할 수있는데 애플TV사용 하면 왓챠나 웨이브 사용할수 있나요?'],['해외향 제품의 경우 국내 앱 이용이 어려울 수 있으며사용 제품의 모델이 확인되지 않아 내용 확인에 어려움이 있습니다.']
"['노트북을 키면 마치 바람빠지는것 마냥 위잉소리가 났다가 다시 안났다가 났다가를 반복합니다.', '이게 소리가 작으면 그냥 넘어가겠는데 소리가 점점 커지고 작아지고를 반복해서요.', '원인은 무엇일까요?', '만약 고쳐야한다면 얼마정도 나올까요?', '노트북은 LG그램이구요', '산건 올해 1월에 샀지만 제조일자가 2018년 12월입니다']","['노트북에서 발생할 수 있는 소음은 대부분 팬 동작 소리로 팬 고장 고 사양 프로그램 사용 시 바이러스 또는 악성코드에 감염될 경우 발생할 수 있습니다.', '1. 노트북에서 FNF1을 동시에 눌러 LG CONTROL CENTER 진입 후 시스템 설정저소음 모드를 ON으로 설정하면 팬 소음을 줄일 수 있습니다.', '모델에 따라 미지원 일 수 있습니다.', '저소음 모드는 노트북의 CPU 사용량을 낮춰 CPU 쿨링팬을 최대한 적게 사용하여 소음을 줄여주는 기능입니다.', '하지만 CPU 쿨링팬이 덜 작동해 열을 내보내는 기능이 약해져오랜 시간 사용하면 발열이 심해질 수 있는 점 참고하시기 바랍니다.']"
['LG 디오스냉장고 S825WZ32 생산년도'],['S825WZ32 모델의 경우 2015년 출시 제품으로 확인됩니다.']
"['이것도 블랙아웃현상이라고 하는지는 잘 모르겠는데...', '2020 그램을 사고 윈도우 11으로 업데이트를 12월 15일에 했습니다...', '전원을 나중에 끈다는 알림을 준다고 해서 계속 사용을 했고 이후 12월 16일에 제가 사용하지 않을 때 .NET FRAMEWORK 3.5및4.8누적 업데이트를 했었나 봅니다..', '그 이후부터 이런 현상이 나기 시작했습니다', '처음 이 현상이 발견된 후 컴퓨터를 껐다 키니 괜찮아져 사용을 하다가 12월 17일에 업데이트를 하며 다시시작한 후에 또 이런 일이 발생하여 또 껐다 켰습니다...', '지금까지 조금 창을 두 개 띄워놓는다던지 하면 글자가 흔들리는 현상과 많이 창을 띄우게 되면 블랙아웃 현상이 나타납니다...', '오늘 특히 심해져서 마우스를 왔다갔다하면 두 현상이 나타납니다', '계속 껐다 키는 게 맞는 방법일까요...?', '저는 밤에 컴퓨터로 유튜브 노래를 틀고 자서 컴퓨터가 밤에 언제 꺼지는지는 모릅니다...', '혹시 이것 때문인지도 궁금합니다']","['윈도우 10 사용 시에 정상이었다면 11 업데이트 오류로 예상됩니다.', '그래픽 드라이버 업데이트 진행해 보시기 바랍니다.', '1. 시작 버튼에서 마우스 우 클릭장치 관리자 클릭디스플레이 어댑터 더블 클릭 INTEL 항목 마우스 우 클릭하여 디바이스 제거 팝업창에서 이 장치의 소프트웨어를 삭제합니다', '체크 박스란이 있다면 체크하고 제거입니다.', '2. 재부팅하여 처음 구매할 당시 WINDOWS가 포함된 제품은 LG UPDATE CENTER를 WINDOWS가 포함되지 않은 제품은 LG DNA CENTER PLUS 프로그램을 실행하여 삭제된 그래픽 드라이버를 설치한 후 확인해 주세요.']"
"['LG TV에서 LG채널에서 300번대에 TVN 예능프로 드라마해서 그 프로면은 끝나면 바로바로이어서 나오게 되있었는데 갑자기 없어졌네요', 'TVN쪽에서 제공안해서 이제없어진건가요']",['방송사의 요청에 따라 LG채널 서비스를 제공하는 WAVVE 측의 결정으로LG채널내 지상파 계열 채널 서비스가 WEBOS 2.0 WEBOS 6.0 플랫폼 종료되어 방송 시청이 불가한 것으로 확인됩니다.']
"['삼성 갤럭시S10쓰고 있는데 엘지 노트북과 무선동글이로 연결하려고 하는데요', '검색도 해보고 온갖 방법을 써봤는데도 안되네요', '도대체가 왜안될까요?', '노트북에 연결해서 핸드폰 미러링 할수있는 방벙있나여?']","['윈도우 10 버전에서 노트북과 휴대폰 미러링은 휴대폰이 지원이 되는 모델이면 동글이 사용하지 않아도 연결 가능합니다.', '1. 시작 버튼 설정 시스템 PC에 화면 표시 첫 번째 항목에서 어디에서나 사용 가능으로 설정 해줍니다.', '2. 작업 표시줄 검색돋보기 모양에서 연결 입력 사용자 휴대폰 연결 휴대폰 추가하시고 이후 안내 내용에 따라 순서대로 진행하시기 바랍니다.']"
"['AS281DWPC 모델은 20년 12월 공기청정기 펫 모델 극세필터분리형X2개AS281DNPA 모델은 21년 4월 공기청정기 펫 플러스 모델 극세필터분리형X12개 차이가 뭔가요?', '제가 찾아보기론 모든 기능은 다 똑같은데트루 토탈케어 필터에서 극세필터분리형 개수 차이가 끝인거 같은데 맞나요?', '저게 차이가 있다고많이 다른가요?', '아니면 더 다른 기능이 있거나 없는게 있을까요?', '너무 궁금합니다', '아시는분들없으신가요?']","['DWPC2등급는 온라인 판매 DNPA1등급는 판매채널이 공용으로판매 채널에 따른 차이가 있습니다.', '판매채널에 의해 분리형 필터 지급갯수가 달라지며DWPC모델은 구성품에 리모컨이 미제공되고 DNPA는 리모컨이 제공됩니다.', '참고로 본체에 리모컨 수신부가 없어서 구입하셔도 사용이 불가합니다.', '두 제품다 28평이지만 세부 공기청정 면적을 보게되면 DWPC는 97 DNPA는 91로 차이가 있습니다.']"
"['처음엔 액정이 나간줄 알고 닦앗는데 왠걸 안닦이길래 커서를 갔다 대봤더니 뭔가 최소화된 화면이더라구요', '커서를 가지고 키워봤더니 아래사진처럼 커집니다', '끌 수 있는 칸도 없구요', '어떻게 없애나요', '도와주세요']",['해당 증상은 노트북 모델명 윈도우 버전 등 전반적인 제품 사용 환경 확인이 필요해 보입니다.']
"['노트북을 키면 마치 바람빠지는것 마냥 위잉소리가 몇분간 나다가 안납니다.', '노트북은 LG그램이구요', '산건 올해 1월에 샀지만 제조일자가 2018년 12월입니다', '원인은 무엇일까요?', '만약 고쳐야한다면 얼마정도 나올까요?']","['노트북에서 발생할 수 있는 소음은 대부분 팬 동작 소리로 처음 구동 시 소리가 나며 사용하면서 CPU의 사용량이 증가하면 CPU에서 발생되는 열을 식히기 위해 팬의 속도가 빨리 돌며 소음이 커질 수 있고이후 사용하는 프로그램 등에 따라 소음이 작게 들릴 수 있습니다.', '지금까지 정상적으로 사용하였고 지속 소음이 발생한다면 엔지니어 점검이 필요해 보입니다.', '정확한 발생 원인 및 조치는 엔지니어가 직접 점검 후 안내 가능한 부분으로서비스 예약 후 방문해 주시면 엔지니어가 점검 후 자세한 안내 및 조치 도와드리겠습니다.', '노트북 보증기간은 구입 후 1년 이내로 정상 사용 중 자연 발생한 고장에 대해서는 무상 수리 가능합니다.', '다만 엔지니어가 제품 상태를 확인 후 안내 가능한 점 양해 부탁드립니다.']"
"['갑자기 MBCKBSEBSSBS채널이안나오네요', '넷플릭스 같은건 되는데']","['특정한 채널이 나오지 않을 경우 신호 또는 TV 설정 문제로 나타날 수 있습니다.', '채널의 수 및 채널 지원은 케이블 통신사에서 제공됩니다.', '먼저 해당 통신사를 통해 상담을 나누어 주시기 바랍니다.']"
"['올인원제품안에 린스가포함인데 린스0으로해놓고쓰면 시간이 1시간이나 늡니다.', '방법이없나요?', '예를들어 자연퐁 세제따로 린스따로쓸때는 스팀코스 1시간50분이던게 올인원제품이라 린스를 0으로해서 안나오게했더니 더강력한건조를 하려고 시간이1시간더느는거임..', '어떻게해야되나요?']","['올인원 세제 같은 경우 세제 투입시 린스가 같이 투입 됩니다.', '실제로 린스는 건조를 위해서 헹굼시에 들어가는데 올인원세제는 세제투입시에 들어가기 때문에 린스를 단독으로 쓰는것과 같은 효과가 나타나지 못합니다.', '하여 린스를 0으로 맞춰도 고온건조가 셋팅이 되고 린스를 1로 맞추고 린스를 넣지 않아도 린스가 없다고 인식을 하기에 고온건조가 셋팅이 됩니다.', '린스 없이 사용하기를 원하실 경우 매번 고온건조 버튼을 직접 눌러서 꺼주셔야 합니다.']"
